id,code,species,prop_slow_decomp,prop_gymn,No_species,species_richness,mesh_size,size_mesh,Time,Time_month,initial weight,plot,f_weight_with_envelope,Envelope_weight,f_weight,mass_loss_g,percent_ml,percent_eml,remaining_mass,perc_mass,mass_loss_prop,fast_species,slow_species,mixture,litter_type
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,5.0 mm,L,16,sixteen months,9.415,R1,11.02,7.19,3.83,5.585,59.32023367,52.82800731,40.67976633,0.406797663,0.593202337,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,0.07 mm,S,16,sixteen months,9.485,R1,12.83,7.19,5.64,3.845,40.53769109,43.30988383,59.46230891,0.594623089,0.405376911,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,2.0 mm,M,16,sixteen months,9.485,R1,12.04,7.19,4.85,4.635,48.86663152,46.55843914,51.13336848,0.511333685,0.488666315,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,5.0 mm,L,16,sixteen months,9.485,R1,11.22,7.19,4.03,5.455,57.51186083,54.49918071,42.48813917,0.424881392,0.575118608,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,0.07 mm,S,16,sixteen months,9.535,R1,12.5,7.19,5.31,4.225,44.31043524,45.56254189,55.68956476,0.556895648,0.443104352,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,2.0 mm,M,16,sixteen months,9.535,R1,10.23,7.19,3.04,6.495,68.11746198,49.99854523,31.88253802,0.31882538,0.68117462,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,5.0 mm,L,16,sixteen months,9.535,R1,11.17,7.19,3.98,5.555,58.25904562,57.61447153,41.74095438,0.417409544,0.582590456,0,0,1,mixture
22,BD,"Qc, Pm",1,0.5,2,2,0.07 mm,S,16,sixteen months,9.325,R1,13.32,7.19,6.13,3.195,34.26273458,38.02475225,65.73726542,0.657372654,0.342627346,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,2.0 mm,M,16,sixteen months,9.325,R1,10.25,7.19,3.06,6.265,67.1849866,36.15754252,32.8150134,0.328150134,0.671849866,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,5.0 mm,L,16,sixteen months,9.325,R1,13.43,7.19,6.24,3.085,33.08310992,43.02026716,66.91689008,0.669168901,0.330831099,0,1,0,slow
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,0.07 mm,S,16,sixteen months,9.415,R1,12.31,7.19,5.12,4.295,45.61869357,41.87998863,54.38130643,0.543813064,0.456186936,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,2.0 mm,M,16,sixteen months,9.415,R1,13.38,7.19,6.19,3.225,34.25385024,42.55154641,65.74614976,0.657461498,0.342538502,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,5.0 mm,L,16,sixteen months,9.415,R1,12.17,7.19,4.98,4.435,47.10568242,48.51774507,52.89431758,0.528943176,0.471056824,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,0.07 mm,S,16,sixteen months,9.505,R1,12.96,7.19,5.77,3.735,39.29510784,44.54402813,60.70489216,0.607048922,0.392951078,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,2.0 mm,M,16,sixteen months,9.505,R1,12.19,7.19,5,4.505,47.39610731,45.70825918,52.60389269,0.526038927,0.473961073,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,5.0 mm,L,16,sixteen months,9.505,R1,10.93,7.19,3.74,5.765,60.65228827,50.19996348,39.34771173,0.393477117,0.606522883,0,0,1,mixture
25,C,Lf,0,0,1,1,0.07 mm,S,16,sixteen months,4.645,R1,9.88,7.19,2.69,1.955,42.08826695,N/A,57.91173305,0.57911733,0.42088267,1,0,0,fast
25,C,Lf,0,0,1,1,2.0 mm,M,16,sixteen months,4.645,R1,8.07,7.19,0.88,3.765,81.05489774,N/A,18.94510226,0.189451023,0.810548977,1,0,0,fast
25,C,Lf,0,0,1,1,5.0 mm,L,16,sixteen months,4.645,R1,9.16,7.19,1.97,2.675,57.58880517,N/A,42.41119483,0.424111948,0.575888052,1,0,0,fast
26,CD,"Lf, Pm",0.5,0.5,2,2,0.07 mm,S,16,sixteen months,9.475,R1,12.84,7.19,5.65,3.825,40.36939314,42.07573953,59.63060686,0.596306069,0.403693931,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,2.0 mm,M,16,sixteen months,9.475,R1,12.91,7.19,5.72,3.755,39.63060686,47.40861909,60.36939314,0.603693931,0.396306069,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,5.0 mm,L,16,sixteen months,9.475,R1,10.55,7.19,3.36,6.115,64.53825858,58.79839793,35.46174142,0.354617414,0.645382586,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,0.07 mm,S,16,sixteen months,9.515,R1,12.75,7.19,5.56,3.955,41.5659485,44.58064681,58.4340515,0.584340515,0.415659485,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,2.0 mm,M,16,sixteen months,9.515,R1,10.02,7.19,2.83,6.685,70.25748818,50.05226412,29.74251182,0.297425118,0.702574882,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,5.0 mm,L,16,sixteen months,9.515,R1,10.47,7.19,3.28,6.235,65.5281135,59.03649891,34.4718865,0.344718865,0.655281135,0,0,1,mixture
28,CE,"Lf, Td",0,0.5,2,2,0.07 mm,S,16,sixteen months,9.645,R1,8.49,7.19,1.3,8.345,86.52151374,48.5950154,13.47848626,0.134784863,0.865215137,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,2.0 mm,M,16,sixteen months,9.645,R1,12.58,7.19,5.39,4.255,44.11612234,56.95933575,55.88387766,0.558838777,0.441161223,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,5.0 mm,L,16,sixteen months,9.645,R1,9.62,7.19,2.43,7.215,74.80559876,65.97809425,25.19440124,0.251944012,0.748055988,1,0,0,fast
29,D,Pm,1,1,1,1,0.07 mm,S,16,sixteen months,9.295,R1,12.69,7.19,5.5,3.795,40.82840237,N/A,59.17159763,0.591715976,0.408284024,0,1,0,slow
29,D,Pm,1,1,1,1,2.0 mm,M,16,sixteen months,9.295,R1,11.85,7.19,4.66,4.635,49.8655191,N/A,50.1344809,0.501344809,0.498655191,0,1,0,slow
29,D,Pm,1,1,1,1,5.0 mm,L,16,sixteen months,9.295,R1,11.24,7.19,4.05,5.245,56.4281872,N/A,43.5718128,0.435718128,0.564281872,0,1,0,slow
30,DE,"Pm, Td",0.5,1,2,2,0.07 mm,S,16,sixteen months,9.475,R1,13.48,7.19,6.29,3.185,33.61477573,43.07118551,66.38522427,0.663852243,0.336147757,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,2.0 mm,M,16,sixteen months,9.475,R1,9.88,7.19,2.69,6.785,71.60949868,45.78883751,28.39050132,0.283905013,0.716094987,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,5.0 mm,L,16,sixteen months,9.475,R1,10.99,7.19,3.8,5.675,59.8944591,52.33300456,40.1055409,0.401055409,0.598944591,0,0,1,mixture
31,E,Td,0,1,1,1,0.07 mm,S,16,sixteen months,9.645,R1,9.81,7.19,2.62,7.025,72.83566615,N/A,27.16433385,0.271643339,0.728356661,1,0,0,fast
31,E,Td,0,1,1,1,2.0 mm,M,16,sixteen months,9.645,R1,12.36,7.19,5.17,4.475,46.39709694,N/A,53.60290306,0.536029031,0.463970969,1,0,0,fast
31,E,Td,0,1,1,1,5.0 mm,L,16,sixteen months,9.645,R1,12.59,7.19,5.4,4.245,44.01244168,N/A,55.98755832,0.559875583,0.440124417,1,0,0,fast
1,A,Kp,0,0,1,1,0.07 mm,S,16,sixteen months,9.325,R2,11.18,7.19,3.99,5.335,57.21179625,N/A,42.78820375,0.427882038,0.572117962,1,0,0,fast
1,A,Kp,0,0,1,1,2.0 mm,M,16,sixteen months,9.325,R2,11.9,7.19,4.71,4.615,49.49061662,N/A,50.50938338,0.505093834,0.494906166,1,0,0,fast
1,A,Kp,0,0,1,1,5.0 mm,L,16,sixteen months,9.325,R2,10.64,7.19,3.45,5.875,63.00268097,N/A,36.99731903,0.36997319,0.63002681,1,0,0,fast
2,AB,"Kp, Qc",0.5,0,2,2,0.07 mm,S,16,sixteen months,9.335,R2,12.23,7.19,5.04,4.295,46.00964114,46.34933363,53.99035886,0.539903589,0.460096411,0,0,1,mixture
2,AB,"Kp, Qc",0.5,0,2,2,2.0 mm,M,16,sixteen months,9.335,R2,11.16,7.19,3.97,5.365,57.47188002,47.93124349,42.52811998,0.4252812,0.5747188,0,0,1,mixture
2,AB,"Kp, Qc",0.5,0,2,2,5.0 mm,L,16,sixteen months,9.335,R2,N/A,N/A,N/A,N/A,N/A,51.74120017,N/A,N/A,N/A,0,0,1,mixture
3,ABC,"Kp, Qc, Lf",0.33,0,3,3,0.07 mm,S,16,sixteen months,9.415,R2,11.65,7.19,4.46,4.955,52.62878386,46.7660789,47.37121614,0.473712161,0.526287839,0,0,1,mixture
3,ABC,"Kp, Qc, Lf",0.33,0,3,3,2.0 mm,M,16,sixteen months,9.415,R2,12.73,7.19,5.54,3.875,41.15772703,51.48053477,58.84227297,0.58842273,0.41157727,0,0,1,mixture
3,ABC,"Kp, Qc, Lf",0.33,0,3,3,5.0 mm,L,16,sixteen months,9.415,R2,N/A,N/A,N/A,N/A,N/A,58.64196266,N/A,N/A,N/A,0,0,1,mixture
4,ABCD,"Kp, Qc, Lf, Pm",0.5,0.25,4,4,0.07 mm,S,16,sixteen months,9.405,R2,12.74,7.19,5.55,3.855,40.98883573,44.21253658,59.01116427,0.590111643,0.409888357,0,0,1,mixture
4,ABCD,"Kp, Qc, Lf, Pm",0.5,0.25,4,4,2.0 mm,M,16,sixteen months,9.405,R2,9.88,7.19,2.69,6.715,71.39819245,47.66993129,28.60180755,0.286018075,0.713981925,0,0,1,mixture
4,ABCD,"Kp, Qc, Lf, Pm",0.5,0.25,4,4,5.0 mm,L,16,sixteen months,9.405,R2,12.43,7.19,5.24,4.165,44.28495481,55.26979905,55.71504519,0.557150452,0.442849548,0,0,1,mixture
5,ABCDE,"Kp, Qc, Lf, Pm, Td",0.4,0.4,5,5,0.07 mm,S,16,sixteen months,9.455,R2,12.1,7.19,4.91,4.545,48.06980434,45.28812154,51.93019566,0.519301957,0.480698043,0,0,1,mixture
5,ABCDE,"Kp, Qc, Lf, Pm, Td",0.4,0.4,5,5,2.0 mm,M,16,sixteen months,9.455,R2,11.68,7.19,4.49,4.965,52.51189847,49.20385587,47.48810153,0.474881015,0.525118985,0,0,1,mixture
5,ABCDE,"Kp, Qc, Lf, Pm, Td",0.4,0.4,5,5,5.0 mm,L,16,sixteen months,9.455,R2,N/A,N/A,N/A,N/A,N/A,56.11837942,N/A,N/A,N/A,0,0,1,mixture
6,ABCE,"Kp, Qc, Lf, Td",0.25,0.25,4,4,0.07 mm,S,16,sixteen months,9.455,R2,11.76,7.19,4.57,4.885,51.6657853,47.47217452,48.3342147,0.483342147,0.516657853,0,0,1,mixture
6,ABCE,"Kp, Qc, Lf, Td",0.25,0.25,4,4,2.0 mm,M,16,sixteen months,9.485,R2,11.56,7.19,4.37,5.115,53.92725356,52.44528962,46.07274644,0.460727464,0.539272536,0,0,1,mixture
6,ABCE,"Kp, Qc, Lf, Td",0.25,0.25,4,4,5.0 mm,L,16,sixteen months,9.485,R2,8.88,7.19,1.69,7.795,82.18239325,58.85964721,17.81760675,0.178176067,0.821823933,0,0,1,mixture
7,ABD,"Kp, Qc, Pm",0.67,0.33,3,3,0.07 mm,S,16,sixteen months,9.305,R2,13.67,7.19,6.48,2.825,30.36002149,43.08352563,69.63997851,0.696399785,0.303600215,0,0,1,mixture
7,ABD,"Kp, Qc, Pm",0.67,0.33,3,3,2.0 mm,M,16,sixteen months,9.305,R2,13.33,7.19,6.14,3.165,34.01397098,44.03353594,65.98602902,0.65986029,0.34013971,0,0,1,mixture
7,ABD,"Kp, Qc, Pm",0.67,0.33,3,3,5.0 mm,L,16,sixteen months,9.305,R2,11.66,7.19,4.47,4.835,51.96131112,49.54523619,48.03868888,0.480386889,0.519613111,0,0,1,mixture
8,ABDE,"Kp,Qc, Pm, Td",0.5,0.5,4,4,0.07 mm,S,16,sixteen months,9.405,R2,12.93,7.19,5.74,3.665,38.96863371,44.71025957,61.03136629,0.610313663,0.389686337,0,0,1,mixture
8,ABDE,"Kp,Qc, Pm, Td",0.5,0.5,4,4,2.0 mm,M,16,sixteen months,9.405,R2,11.82,7.19,4.63,4.775,50.77086656,46.8600405,49.22913344,0.492291334,0.507708666,0,0,1,mixture
8,ABDE,"Kp,Qc, Pm, Td",0.5,0.5,4,4,5.0 mm,L,16,sixteen months,9.405,R2,12.53,7.19,5.34,4.065,43.22169059,52.03710236,56.77830941,0.567783094,0.432216906,0,0,1,mixture
9,ABE,"Kp, Qc, Td",0.33,0.33,3,3,0.07 mm,S,16,sixteen months,9.425,R2,11.47,7.19,4.28,5.145,54.58885942,47.42970955,45.41114058,0.454111406,0.545888594,0,0,1,mixture
9,ABE,"Kp, Qc, Td",0.33,0.33,3,3,2.0 mm,M,16,sixteen months,9.425,R2,12.15,7.19,4.96,4.465,47.37400531,50.40068038,52.62599469,0.526259947,0.473740053,0,0,1,mixture
9,ABE,"Kp, Qc, Td",0.33,0.33,3,3,5.0 mm,L,16,sixteen months,9.425,R2,9.3,7.19,2.11,7.315,77.6127321,54.33170041,22.3872679,0.223872679,0.776127321,0,0,1,mixture
10,AC,"Kp, Lf",0,0,2,2,0.07 mm,S,16,sixteen months,9.485,R2,11.12,7.19,3.93,5.555,58.56615709,50.40032091,41.43384291,0.414338429,0.585661571,1,0,0,fast
10,AC,"Kp, Lf",0,0,2,2,2.0 mm,M,16,sixteen months,9.485,R2,10.9,7.19,3.71,5.775,60.88560886,59.18232006,39.11439114,0.391143911,0.608856089,1,0,0,fast
10,AC,"Kp, Lf",0,0,2,2,5.0 mm,L,16,sixteen months,9.485,R2,11.39,7.19,4.2,5.285,55.7195572,67.51933094,44.2804428,0.442804428,0.557195572,1,0,0,fast
11,ACD,"Kp, Lf, Pm",0.33,0.33,3,3,0.07 mm,S,16,sixteen months,9.395,R2,12.27,7.19,5.08,4.315,45.92868547,45.78418382,54.07131453,0.540713145,0.459286855,0,0,1,mixture
11,ACD,"Kp, Lf, Pm",0.33,0.33,3,3,2.0 mm,M,16,sixteen months,9.395,R2,11.97,7.19,4.78,4.615,49.12187334,51.53425366,50.87812666,0.508781267,0.491218733,0,0,1,mixture
11,ACD,"Kp, Lf, Pm",0.33,0.33,3,3,5.0 mm,L,16,sixteen months,9.395,R2,11.5,7.19,4.31,5.085,54.12453433,60.06399004,45.87546567,0.458754657,0.541245343,0,0,1,mixture
12,ACDE,"Kp, Lf, Pm, Td",0.25,0.5,4,4,0.07 mm,S,16,sixteen months,9.475,R2,12.81,7.19,5.62,3.855,40.68601583,46.73575321,59.31398417,0.593139842,0.406860158,0,0,1,mixture
12,ACDE,"Kp, Lf, Pm, Td",0.25,0.5,4,4,2.0 mm,M,16,sixteen months,9.475,R2,12.18,7.19,4.99,4.485,47.33509235,52.48557879,52.66490765,0.526649077,0.473350923,0,0,1,mixture
12,ACDE,"Kp, Lf, Pm, Td",0.25,0.5,4,4,5.0 mm,L,16,sixteen months,9.475,R2,11.85,7.19,4.66,4.815,50.81794195,59.92616775,49.18205805,0.49182058,0.50817942,0,0,1,mixture
13,ACE,"Kp, Lf, Td",0,0.33,3,3,0.07 mm,S,16,sixteen months,9.525,R2,11.59,7.19,4.4,5.125,53.80577428,50.13036773,46.19422572,0.461942257,0.538057743,1,0,0,fast
13,ACE,"Kp, Lf, Td",0,0.33,3,3,2.0 mm,M,16,sixteen months,9.525,R2,10.08,7.19,2.89,6.635,69.65879265,57.9013981,30.34120735,0.303412073,0.696587927,1,0,0,fast
13,ACE,"Kp, Lf, Td",0,0.33,3,3,5.0 mm,L,16,sixteen months,9.525,R2,11.1,7.19,3.91,5.615,58.95013123,64.85045426,41.04986877,0.410498688,0.589501312,1,0,0,fast
14,AD,"Kp, Pm",0.5,0.5,2,2,0.07 mm,S,16,sixteen months,9.305,R2,12.15,7.19,4.96,4.345,46.69532509,44.87649101,53.30467491,0.533046749,0.466953251,0,0,1,mixture
14,AD,"Kp, Pm",0.5,0.5,2,2,2.0 mm,M,16,sixteen months,9.305,R2,11.3,7.19,4.11,5.195,55.83019882,48.01182182,44.16980118,0.441698012,0.558301988,0,0,1,mixture
14,AD,"Kp, Pm",0.5,0.5,2,2,5.0 mm,L,16,sixteen months,9.305,R2,12.01,7.19,4.82,4.485,48.19989253,53.87424125,51.80010747,0.518001075,0.481998925,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,0.07 mm,S,16,sixteen months,9.395,R2,12.26,7.19,5.07,4.325,46.03512507,46.44781447,53.96487493,0.539648749,0.460351251,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,2.0 mm,M,16,sixteen months,9.395,R2,10.56,7.19,3.37,6.025,64.12985631,50.45439927,35.87014369,0.358701437,0.641298563,0,0,1,mixture
15,ADE,"Kp, Pm, Td",0.33,0.67,3,3,5.0 mm,L,16,sixteen months,9.395,R2,12.58,7.19,5.39,4.005,42.62905801,55.75372779,57.37094199,0.57370942,0.42629058,0,0,1,mixture
16,AE,"Kp, Td",0,0.5,2,2,0.07 mm,S,16,sixteen months,9.485,R2,12.72,7.19,5.53,3.955,41.69741697,51.39576688,58.30258303,0.58302583,0.41697417,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,2.0 mm,M,16,sixteen months,9.485,R2,11.73,7.19,4.54,4.945,52.13494992,57.56253848,47.86505008,0.478650501,0.521349499,1,0,0,fast
16,AE,"Kp, Td",0,0.5,2,2,5.0 mm,L,16,sixteen months,9.485,R2,11.44,7.19,4.25,5.235,55.19240907,61.05393757,44.80759093,0.448075909,0.551924091,1,0,0,fast
17,B,Qc,1,0,1,1,0.07 mm,S,16,sixteen months,9.355,R2,13.27,7.19,6.08,3.275,35.0080171,N/A,64.9919829,0.649919829,0.350080171,0,1,0,slow
17,B,Qc,1,0,1,1,2.0 mm,M,16,sixteen months,9.355,R2,13.77,7.19,6.58,2.775,29.66328167,N/A,70.33671833,0.703367183,0.296632817,0,1,0,slow
17,B,Qc,1,0,1,1,5.0 mm,L,16,sixteen months,9.355,R2,13.24,7.19,6.05,3.305,35.32870123,N/A,64.67129877,0.646712988,0.353287012,0,1,0,slow
18,BC,"Qc, Lf",0.5,0,2,2,0.07 mm,S,16,sixteen months,9.505,R2,11.26,7.19,4.07,5.435,57.18043135,43.54858215,42.81956865,0.428195686,0.571804314,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,2.0 mm,M,16,sixteen months,9.505,R2,12.55,7.19,5.36,4.145,43.60862704,47.32804076,56.39137296,0.56391373,0.43608627,0,0,1,mixture
18,BC,"Qc, Lf",0.5,0,2,2,5.0 mm,L,16,sixteen months,9.505,R2,9.59,7.19,2.4,7.105,74.75013151,56.66535685,25.24986849,0.252498685,0.747501315,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,0.07 mm,S,16,sixteen months,9.415,R2,12.74,7.19,5.55,3.865,41.05151354,41.21635798,58.94848646,0.589484865,0.410515135,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,2.0 mm,M,16,sixteen months,9.415,R2,12.87,7.19,5.68,3.735,39.67073818,43.63140079,60.32926182,0.603292618,0.396707382,0,0,1,mixture
19,BCD,"Qc, Lf, Pm",0.67,0.33,3,3,5.0 mm,L,16,sixteen months,9.415,R2,11.79,7.19,4.6,4.815,51.14179501,52.82800731,48.85820499,0.48858205,0.51141795,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,0.07 mm,S,16,sixteen months,9.485,R2,12.9,7.19,5.71,3.775,39.79968371,43.30988383,60.20031629,0.602003163,0.397996837,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,2.0 mm,M,16,sixteen months,9.485,R2,12.81,7.19,5.62,3.865,40.74855034,46.55843914,59.25144966,0.592514497,0.407485503,0,0,1,mixture
20,BCDE,"Qc, Lf, Pm, Td",0.5,0.5,4,4,5.0 mm,L,16,sixteen months,9.485,R2,10.78,7.19,3.59,5.895,62.15076436,54.49918071,37.84923564,0.378492356,0.621507644,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,0.07 mm,S,16,sixteen months,9.535,R2,12.78,7.19,5.59,3.945,41.37388568,45.56254189,58.62611432,0.586261143,0.413738857,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,2.0 mm,M,16,sixteen months,9.535,R2,11.85,7.19,4.66,4.875,51.12742528,49.99854523,48.87257472,0.488725747,0.511274253,0,0,1,mixture
21,BCE,"Qc, Lf, Td",0.33,0.33,3,3,5.0 mm,L,16,sixteen months,9.535,R2,13.26,7.19,6.07,3.465,36.33980073,57.61447153,63.66019927,0.636601993,0.363398007,0,0,1,mixture
22,BD,"Qc, Pm",1,0.5,2,2,0.07 mm,S,16,sixteen months,9.325,R2,13,7.19,5.81,3.515,37.69436997,38.02475225,62.30563003,0.6230563,0.3769437,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,2.0 mm,M,16,sixteen months,9.325,R2,12.98,7.19,5.79,3.535,37.90884718,36.15754252,62.09115282,0.620911528,0.379088472,0,1,0,slow
22,BD,"Qc, Pm",1,0.5,2,2,5.0 mm,L,16,sixteen months,9.325,R2,13.09,7.19,5.9,3.425,36.72922252,43.02026716,63.27077748,0.632707775,0.367292225,0,1,0,slow
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,0.07 mm,S,16,sixteen months,9.415,R2,13.1,7.19,5.91,3.505,37.22782793,41.87998863,62.77217207,0.627721721,0.372278279,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,2.0 mm,M,16,sixteen months,9.415,R2,12.39,7.19,5.2,4.215,44.76898566,42.55154641,55.23101434,0.552310143,0.447689857,0,0,1,mixture
23,BDE,"Qc, Pm, Td",0.67,0.67,3,3,5.0 mm,L,16,sixteen months,9.415,R2,13.43,7.19,6.24,3.175,33.72278279,48.51774507,66.27721721,0.662772172,0.337227828,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,0.07 mm,S,16,sixteen months,9.505,R2,13.6,7.19,6.41,3.095,32.56180957,44.54402813,67.43819043,0.674381904,0.325618096,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,2.0 mm,M,16,sixteen months,9.505,R2,12.33,7.19,5.14,4.365,45.92319832,45.70825918,54.07680168,0.540768017,0.459231983,0,0,1,mixture
24,BE,"Qc, Td",0.5,0.5,2,2,5.0 mm,L,16,sixteen months,9.505,R2,13.41,7.19,6.22,3.285,34.5607575,50.19996348,65.4392425,0.654392425,0.345607575,0,0,1,mixture
25,C,Lf,0,0,1,1,0.07 mm,S,16,sixteen months,4.645,R2,9.52,7.19,2.33,2.315,49.83853606,N/A,50.16146394,0.501614639,0.498385361,1,0,0,fast
25,C,Lf,0,0,1,1,2.0 mm,M,16,sixteen months,4.645,R2,9.41,7.19,2.22,2.425,52.20667384,N/A,47.79332616,0.477933262,0.522066738,1,0,0,fast
25,C,Lf,0,0,1,1,5.0 mm,L,16,sixteen months,4.645,R2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,fast
26,CD,"Lf, Pm",0.5,0.5,2,2,0.07 mm,S,16,sixteen months,9.475,R2,12.54,7.19,5.35,4.125,43.53562005,42.07573953,56.46437995,0.564643799,0.435356201,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,2.0 mm,M,16,sixteen months,9.475,R2,11.21,7.19,4.02,5.455,57.57255937,47.40861909,42.42744063,0.424274406,0.575725594,0,0,1,mixture
26,CD,"Lf, Pm",0.5,0.5,2,2,5.0 mm,L,16,sixteen months,9.475,R2,8.88,7.19,1.69,7.785,82.16358839,58.79839793,17.83641161,0.178364116,0.821635884,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,0.07 mm,S,16,sixteen months,9.515,R2,11.85,7.19,4.66,4.855,51.02469785,44.58064681,48.97530215,0.489753022,0.510246978,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,2.0 mm,M,16,sixteen months,9.515,R2,11.86,7.19,4.67,4.845,50.91960063,50.05226412,49.08039937,0.490803994,0.509196006,0,0,1,mixture
27,CDE,"Lf, Pm, Td",0.33,0.67,3,3,5.0 mm,L,16,sixteen months,9.515,R2,10.58,7.19,3.39,6.125,64.37204414,59.03649891,35.62795586,0.356279559,0.643720441,0,0,1,mixture
28,CE,"Lf, Td",0,0.5,2,2,0.07 mm,S,16,sixteen months,9.645,R2,11.83,7.19,4.64,5.005,51.89217211,48.5950154,48.10782789,0.481078279,0.518921721,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,2.0 mm,M,16,sixteen months,9.645,R2,N/A,N/A,N/A,N/A,N/A,56.95933575,N/A,N/A,N/A,1,0,0,fast
28,CE,"Lf, Td",0,0.5,2,2,5.0 mm,L,16,sixteen months,9.645,R2,11.71,7.19,4.52,5.125,53.13634007,65.97809425,46.86365993,0.468636599,0.531363401,1,0,0,fast
29,D,Pm,1,1,1,1,0.07 mm,S,16,sixteen months,9.295,R2,13.25,7.19,6.06,3.235,34.80365788,N/A,65.19634212,0.651963421,0.348036579,0,1,0,slow
29,D,Pm,1,1,1,1,2.0 mm,M,16,sixteen months,9.295,R2,13.83,7.19,6.64,2.655,28.56374395,N/A,71.43625605,0.714362561,0.285637439,0,1,0,slow
29,D,Pm,1,1,1,1,5.0 mm,L,16,sixteen months,9.295,R2,11.63,7.19,4.44,4.855,52.232383,N/A,47.767617,0.47767617,0.52232383,0,1,0,slow
30,DE,"Pm, Td",0.5,1,2,2,0.07 mm,S,16,sixteen months,9.475,R2,12.77,7.19,5.58,3.895,41.10817942,43.07118551,58.89182058,0.588918206,0.411081794,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,2.0 mm,M,16,sixteen months,9.475,R2,N/A,N/A,N/A,N/A,N/A,45.78883751,N/A,N/A,N/A,0,0,1,mixture
30,DE,"Pm, Td",0.5,1,2,2,5.0 mm,L,16,sixteen months,9.475,R2,12.5,7.19,5.31,4.165,43.95778364,52.33300456,56.04221636,0.560422164,0.439577836,0,0,1,mixture
31,E,Td,0,1,1,1,0.07 mm,S,16,sixteen months,9.645,R2,12.03,7.19,4.84,4.805,49.81855884,N/A,50.18144116,0.501814412,0.498185588,1,0,0,fast
31,E,Td,0,1,1,1,2.0 mm,M,16,sixteen months,9.645,R2,10.72,7.19,3.53,6.115,63.40072576,N/A,36.59927424,0.365992742,0.634007258,1,0,0,fast
31,E,Td,0,1,1,1,5.0 mm,L,16,sixteen months,9.645,R2,11.54,7.19,4.35,5.295,54.89891135,N/A,45.10108865,0.451010886,0.548989114,1,0,0,fast
1,A,Kp,0,0,1,1,0.07 mm,S,16,sixteen months,9.325,R3,11.9,7.19,4.71,4.615,49.49061662,N/A,50.50938338,0.505093834,0.494906166,1,0,0,fast
1,A,Kp,0,0,1,1,2.0 mm,M,16,sixteen months,9.325,R3,10.44,7.19,3.25,6.075,65.14745308,N/A,34.85254692,0.348525469,0.651474531,1,0,0,fast
